id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,collections_12_mths_ex_med,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim
1481528,1740034,10800.0,10800.0,10800.0, 36 months,11.14,354.3,B,B2,Stonehenge ,< 1 year,RENT,40000.0,Source Verified,Sep-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1481528,debt_consolidation,Debt consolidation,112xx,NY,9.21,0.0,Dec-1999,0.0,8.0,0.0,1899.0,2.3,19.0,f,0.0,0.0,10998.38,10998.38,10800.0,198.38,0.0,0.0,0.0,Nov-2012,10644.94,Jan-2016,0.0,INDIVIDUAL,0.0,339.0,9413.0,83100.0
43579903,46606645,16000.0,16000.0,16000.0, 36 months,8.18,502.72,B,B1,Addiction Therapist,10+ years,MORTGAGE,72219.0,Source Verified,Mar-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43579903,debt_consolidation,Debt consolidation,207xx,MD,14.01,2.0,Feb-2004,0.0,17.0,0.0,6787.0,31.0,31.0,w,0.0,0.0,16457.94,16457.94,16000.0,457.94,0.0,0.0,0.0,Jul-2015,14964.32,Aug-2015,0.0,INDIVIDUAL,0.0,0.0,294162.0,21900.0
11074825,12986982,35000.0,35000.0,35000.0, 60 months,17.57,880.61,D,D2,Military Officer,10+ years,MORTGAGE,124000.0,Verified,Jan-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11074825,major_purchase,Major purchase,206xx,MD,20.86,0.0,Mar-1991,0.0,19.0,0.0,30432.0,33.4,32.0,f,0.0,0.0,41809.12,41809.12,35000.0,6809.12,0.0,0.0,0.0,Apr-2015,29480.58,Apr-2015,0.0,INDIVIDUAL,0.0,746.0,284472.0,91200.0
7448748,9110732,12000.0,12000.0,11675.0, 36 months,9.99,387.15,B,B1,Chino Valley USD,10+ years,MORTGAGE,45000.0,Source Verified,Oct-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7448748,debt_consolidation,Bring it down,925xx,CA,22.37,0.0,Aug-1990,2.0,15.0,0.0,11930.0,29.8,41.0,f,0.0,0.0,13035.5226344,12682.46,12000.0,1035.52,0.0,0.0,0.0,Oct-2014,8780.84,Oct-2014,0.0,INDIVIDUAL,0.0,87.0,158611.0,40000.0
19196179,21398901,21000.0,21000.0,21000.0, 36 months,13.35,711.12,C,C2,Account Manager,< 1 year,MORTGAGE,92000.0,Verified,Oct-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19196179,debt_consolidation,Debt consolidation,110xx,NY,9.4,0.0,Apr-2001,0.0,13.0,0.0,27499.0,38.1,22.0,w,0.0,0.0,23733.61,23733.61,21000.0,2733.61,0.0,0.0,0.0,Nov-2015,15215.75,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,404560.0,72200.0
48714418,51963137,18000.0,18000.0,18000.0, 60 months,10.99,391.28,B,B4,production supe,10+ years,MORTGAGE,70000.0,Not Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48714418,debt_consolidation,Debt consolidation,743xx,OK,19.25,0.0,Jun-2002,1.0,10.0,0.0,24099.0,53.4,41.0,f,0.0,0.0,18082.43,18082.43,18000.0,82.43,0.0,0.0,0.0,Jun-2015,18093.42,May-2015,0.0,INDIVIDUAL,0.0,0.0,99331.0,45100.0
2080417,2432937,16000.0,16000.0,16000.0, 36 months,16.29,564.81,C,C4,Social Security Administration,3 years,MORTGAGE,86000.0,Source Verified,Nov-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2080417,debt_consolidation,Credit Consolidation,073xx,NJ,12.56,1.0,Oct-1978,3.0,7.0,0.0,14479.0,81.8,16.0,f,0.0,0.0,20293.7706961,20293.77,16000.0,4293.77,0.0,0.0,0.0,Oct-2015,11.02,Oct-2015,0.0,INDIVIDUAL,0.0,0.0,392479.0,17700.0
7066115,8728238,20000.0,20000.0,20000.0, 60 months,23.5,569.57,F,F1,visiting nurse service of new york,10+ years,MORTGAGE,90000.0,Source Verified,Sep-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7066115,credit_card,credit refinance,076xx,NJ,12.19,0.0,Feb-1996,1.0,6.0,1.0,18741.0,77.1,8.0,w,0.0,0.0,25140.07,25140.07,20000.0,5140.07,0.0,0.0,0.0,Nov-2014,17735.66,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,36192.0,24300.0
18515146,20677840,7000.0,7000.0,7000.0, 36 months,13.35,237.04,C,C2,System Administrator,2 years,RENT,60000.0,Not Verified,Jun-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18515146,credit_card,Credit card refinancing,980xx,WA,5.36,0.0,Jul-2008,0.0,4.0,0.0,11634.0,91.6,8.0,w,0.0,0.0,7653.81,7653.81,7000.0,653.81,0.0,0.0,0.0,Mar-2015,5757.49,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,11848.0,12700.0
8935031,10727157,5000.0,5000.0,5000.0, 36 months,7.69,155.97,A,A4,Attorney,< 1 year,RENT,45000.0,Not Verified,Jun-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8935031,credit_card,Credit card refinancing,440xx,OH,3.41,0.0,Aug-2005,0.0,16.0,0.0,5172.0,32.1,27.0,w,0.0,0.0,5303.59,5303.59,5000.0,303.59,0.0,0.0,0.0,Jun-2015,2387.92,Jul-2015,0.0,INDIVIDUAL,0.0,0.0,190686.0,16100.0
8156970,9898980,28000.0,28000.0,28000.0, 60 months,17.76,707.37,D,D1,Detailer / Checker,< 1 year,MORTGAGE,65000.0,Verified,Nov-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8156970,debt_consolidation,Debt Consolidation,083xx,NJ,21.87,0.0,Apr-1994,2.0,22.0,0.0,45865.0,28.1,52.0,w,0.0,0.0,35616.7,35616.7,28000.0,7616.7,0.0,0.0,0.0,Jul-2015,22176.67,Jul-2015,0.0,INDIVIDUAL,0.0,0.0,63174.0,163500.0
2299098,2731571,24000.0,24000.0,24000.0, 36 months,12.12,798.52,B,B3,"Belair Road Supply Co., Inc.",< 1 year,MORTGAGE,90000.0,Verified,Dec-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2299098,debt_consolidation,Debt Consolidation Loan,206xx,MD,29.01,1.0,Dec-1997,1.0,12.0,0.0,14804.0,66.4,36.0,f,0.0,0.0,28529.7475937,28529.75,24000.0,4529.75,0.0,0.0,0.0,Jul-2015,1927.73,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,292804.0,22300.0
38559840,41343786,13000.0,13000.0,13000.0, 60 months,18.54,333.95,E,E1,Compliance,3 years,MORTGAGE,49000.0,Verified,Jan-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38559840,debt_consolidation,Debt consolidation,282xx,NC,22.7,0.0,Aug-1994,2.0,26.0,0.0,3471.0,10.8,60.0,w,0.0,0.0,13606.74,13606.74,13000.0,606.74,0.0,0.0,0.0,Apr-2015,12952.23,Dec-2015,0.0,INDIVIDUAL,0.0,189.0,77138.0,32200.0
42293447,45260181,35000.0,35000.0,35000.0, 36 months,7.89,1095.0,A,A5,Chairman & CEO,3 years,MORTGAGE,225000.0,Not Verified,Mar-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42293447,home_improvement,Home improvement,060xx,CT,8.56,0.0,Feb-1991,0.0,8.0,0.0,70495.0,21.4,27.0,w,0.0,0.0,36850.32,36850.32,35000.0,1850.32,0.0,0.0,0.0,Dec-2015,28121.0,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,653223.0,95100.0
2635631,3177871,22400.0,22400.0,22225.0, 36 months,7.9,700.91,A,A4,Omnicom,2 years,RENT,85500.0,Verified,Jan-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=2635631,debt_consolidation,Debt Consolidation,606xx,IL,12.44,0.0,Mar-2000,0.0,18.0,0.0,36704.0,55.5,31.0,f,0.0,0.0,25050.3094844,24854.6,22400.0,2650.31,0.0,0.0,0.0,Apr-2015,6838.87,Apr-2015,0.0,INDIVIDUAL,0.0,0.0,46178.0,66092.0
44806925,47884725,16000.0,16000.0,16000.0, 36 months,6.92,493.45,A,A4,Auditor,4 years,MORTGAGE,71700.0,Not Verified,Apr-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=44806925,credit_card,Credit card refinancing,114xx,NY,14.74,0.0,Oct-2006,0.0,11.0,0.0,11848.0,37.0,25.0,w,0.0,0.0,16366.31,16366.31,16000.0,366.31,0.0,0.0,0.0,Sep-2015,10083.42,Oct-2015,0.0,INDIVIDUAL,0.0,0.0,252395.0,32000.0
46938161,50146875,2000.0,2000.0,2000.0, 36 months,12.29,66.71,C,C1,Custodian/Laborer,10+ years,MORTGAGE,70000.0,Not Verified,Apr-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46938161,debt_consolidation,Debt consolidation,973xx,OR,13.15,0.0,Aug-2004,0.0,10.0,0.0,20818.0,75.4,27.0,w,0.0,0.0,2046.94,2046.94,2000.0,46.94,0.0,0.0,0.0,Jul-2015,1981.6,Sep-2015,0.0,INDIVIDUAL,0.0,0.0,168486.0,27600.0
6575608,8127745,14500.0,14500.0,14500.0, 36 months,15.22,504.22,C,C3,Ramsey's Diner,5 years,MORTGAGE,53000.0,Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6575608,credit_card,Just one payment,403xx,KY,21.03,0.0,Jul-1999,0.0,8.0,1.0,9173.0,51.0,23.0,f,0.0,0.0,16557.3870619,16557.39,14500.0,2057.39,0.0,0.0,0.0,Sep-2014,10510.59,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,153365.0,18000.0
8648238,10420085,15000.0,15000.0,15000.0, 36 months,12.99,505.34,B,B4,Registered Nurse,< 1 year,RENT,51480.0,Not Verified,Nov-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8648238,debt_consolidation,Post School Loan,960xx,CA,8.81,0.0,Aug-2006,0.0,12.0,0.0,12752.0,53.4,20.0,f,0.0,0.0,17839.4200105,17839.42,15000.0,2839.42,0.0,0.0,0.0,Dec-2015,3211.26,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,21252.0,23900.0
24565114,26988040,18000.0,18000.0,18000.0, 60 months,14.99,428.13,C,C5,Lead Mechanic,7 years,MORTGAGE,55000.0,Source Verified,Aug-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24565114,debt_consolidation,Debt consolidation,750xx,TX,34.52,0.0,Apr-2000,1.0,7.0,0.0,20539.0,74.2,24.0,w,0.0,0.0,21448.55,21448.55,18000.0,3448.55,0.0,0.0,0.0,Jan-2016,98.47,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,231479.0,27671.0
10607117,12479132,7000.0,7000.0,6950.0, 36 months,9.67,224.79,B,B1,machinc,5 years,OWN,53200.0,Not Verified,Jan-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10607117,debt_consolidation,Debt consolidation,360xx,AL,20.19,0.0,Apr-1999,0.0,8.0,0.0,7194.0,88.8,15.0,f,0.0,0.0,7873.62966235,7817.39,7000.0,873.63,0.0,0.0,0.0,Sep-2015,3602.98,Jan-2016,0.0,INDIVIDUAL,0.0,356.0,27711.0,8100.0
5761641,7193505,9600.0,9600.0,9600.0, 36 months,15.8,336.57,C,C3,McKee Carbide Tool,5 years,OWN,45000.0,Not Verified,Jul-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5761641,credit_card,Bill Consolidation,168xx,PA,9.2,0.0,Aug-1995,0.0,4.0,0.0,14511.0,63.9,13.0,w,0.0,0.0,11529.19,11529.19,9600.0,1929.19,0.0,0.0,0.0,Feb-2015,5470.93,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,14511.0,22700.0
10124641,11976792,10000.0,10000.0,10000.0, 36 months,11.99,332.1,B,B3,Sales,1 year,RENT,60000.0,Not Verified,Dec-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10124641,credit_card,Credit card refinancing,334xx,FL,9.86,0.0,Feb-2004,2.0,11.0,0.0,7416.0,75.7,15.0,w,0.0,0.0,10649.88,10649.88,10000.0,649.88,0.0,0.0,0.0,Aug-2014,8657.28,Jul-2014,0.0,INDIVIDUAL,0.0,0.0,45812.0,9800.0
7615933,9298026,18000.0,18000.0,18000.0, 36 months,9.99,580.73,B,B1,Deputy Sheriff,6 years,OWN,48000.0,Verified,Oct-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7615933,debt_consolidation,Consolidation Loan,440xx,OH,24.28,0.0,Feb-1999,0.0,8.0,0.0,10874.0,54.9,22.0,w,0.0,0.0,20659.07,20659.07,18000.0,2659.07,0.0,0.0,0.0,Nov-2015,6689.35,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,100324.0,19800.0
23653600,26026493,10000.0,10000.0,10000.0, 36 months,22.15,382.69,E,E5,Assistant Professor,1 year,RENT,50000.0,Verified,Aug-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23653600,debt_consolidation,Debt consolidation,794xx,TX,14.31,0.0,Dec-2000,0.0,10.0,0.0,11731.0,98.6,19.0,w,0.0,0.0,11793.61,11793.61,10000.0,1793.61,0.0,0.0,0.0,Jun-2015,8349.4,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,22829.0,11900.0
5165674,6487910,6000.0,6000.0,6000.0, 36 months,10.16,194.06,B,B1,Corona-Norco Unified School District,10+ years,MORTGAGE,78000.0,Not Verified,Jun-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5165674,home_improvement,Backyard Improvement ,923xx,CA,16.48,0.0,Sep-1993,3.0,5.0,0.0,6035.0,67.1,29.0,f,0.0,0.0,6876.66112166,6876.66,6000.0,861.66,15.0,0.0,0.0,May-2015,2597.22,Jun-2015,0.0,INDIVIDUAL,0.0,0.0,398603.0,9000.0
46786549,49934419,6950.0,6950.0,6950.0, 36 months,13.33,235.28,C,C3,Foreman,< 1 year,RENT,30000.0,Not Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46786549,debt_consolidation,Debt consolidation,346xx,FL,21.44,0.0,Mar-1992,1.0,6.0,0.0,4646.0,63.0,8.0,w,0.0,0.0,7089.85,7089.85,6950.0,139.85,0.0,0.0,0.0,Jun-2015,7100.14,Dec-2015,0.0,INDIVIDUAL,0.0,0.0,21655.0,7400.0
17162971,19285516,13000.0,13000.0,13000.0, 60 months,18.24,331.82,D,D5,Eng clerk,10+ years,RENT,62000.0,Source Verified,Jun-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17162971,debt_consolidation,Debt consolidation,060xx,CT,25.71,0.0,Oct-1997,0.0,27.0,0.0,30087.0,52.2,32.0,w,0.0,0.0,13197.6,13197.6,13000.0,197.6,0.0,0.0,0.0,Jul-2014,13197.6,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,44312.0,57600.0
48564988,51813751,9500.0,9500.0,9500.0, 36 months,11.53,313.41,B,B5,Project Manager,2 years,MORTGAGE,145000.0,Not Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48564988,debt_consolidation,Debt consolidation,201xx,VA,14.86,0.0,Sep-1993,1.0,10.0,0.0,41951.0,69.1,60.0,f,0.0,0.0,9687.16,9687.16,9500.0,187.16,0.0,0.0,0.0,Jul-2015,9699.33,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,514289.0,60700.0
6155913,7638044,20000.0,20000.0,20000.0, 36 months,11.55,660.0,B,B3,IBM,< 1 year,MORTGAGE,120000.0,Verified,Jul-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6155913,debt_consolidation,Consolidation,331xx,FL,13.92,0.0,Jan-1997,0.0,10.0,0.0,31707.0,76.8,31.0,f,0.0,0.0,21410.6256351,21410.63,20000.0,1410.63,0.0,0.0,0.0,Mar-2014,16794.06,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,323471.0,41300.0
12988299,15020451,8500.0,8500.0,8500.0, 36 months,9.67,272.96,B,B1,Drafter,< 1 year,MORTGAGE,89600.0,Not Verified,Mar-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12988299,credit_card,Credit card refinancing,773xx,TX,14.44,0.0,May-2007,3.0,10.0,0.0,9422.0,52.9,17.0,w,0.0,0.0,9495.37,9495.37,8500.0,995.37,0.0,0.0,0.0,Sep-2015,4855.05,Oct-2015,0.0,INDIVIDUAL,0.0,0.0,224284.0,17800.0
5794844,7227004,16800.0,16800.0,16800.0, 36 months,8.9,533.46,A,A5,Manager,10+ years,MORTGAGE,86000.0,Not Verified,Dec-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5794844,credit_card,cc refi,935xx,CA,5.6,0.0,Jun-1999,0.0,9.0,0.0,37345.0,74.5,27.0,w,0.0,0.0,12803.04,12803.04,10696.92,2106.12,0.0,0.0,0.0,Jan-2016,6665.21,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,157133.0,50100.0
12488592,14500727,5000.0,5000.0,5000.0, 36 months,12.99,168.45,B,B5,Senior Academic Counselor,8 years,RENT,55000.0,Source Verified,Mar-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12488592,major_purchase,Major purchase,851xx,AZ,11.32,0.0,Feb-2003,1.0,8.0,2.0,3356.0,28.7,17.0,f,0.0,0.0,5305.9163599,5305.92,5000.0,305.92,0.0,0.0,0.0,Sep-2014,4463.67,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,77626.0,11700.0
7086307,8748434,20000.0,20000.0,20000.0, 36 months,13.68,680.45,C,C1,Ralph Lauren,10+ years,RENT,99000.0,Source Verified,Sep-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7086307,debt_consolidation,Debt consolidation,113xx,NY,14.46,0.0,Oct-2001,1.0,10.0,0.0,32236.0,60.3,15.0,f,0.0,0.0,23536.7020393,23536.7,20000.0,3536.7,0.0,0.0,0.0,Jun-2015,3927.85,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,48853.0,53497.0
5628998,7011421,15000.0,15000.0,15000.0, 36 months,10.16,485.14,B,B1,Rapid Ratings,9 years,RENT,120000.0,Not Verified,Jun-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5628998,credit_card,Debt Zero Loan,100xx,NY,1.84,0.0,Jun-2007,0.0,4.0,0.0,5912.0,55.3,12.0,f,0.0,0.0,16869.8476927,16869.85,15000.0,1869.85,0.0,0.0,0.0,Feb-2015,1655.79,Feb-2015,0.0,INDIVIDUAL,0.0,0.0,5912.0,10700.0
8265421,10007546,16000.0,16000.0,16000.0, 36 months,12.99,539.03,B,B4,Superintendent of Special Traffic Servic,10+ years,RENT,73752.0,Source Verified,Oct-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8265421,debt_consolidation,cards,606xx,IL,18.13,0.0,Feb-1996,1.0,13.0,0.0,33694.0,58.7,27.0,f,0.0,0.0,17126.9143941,17126.91,16000.0,1126.91,0.0,0.0,0.0,May-2014,13895.33,May-2014,0.0,INDIVIDUAL,0.0,0.0,46918.0,57400.0
1505885,1767409,8000.0,8000.0,8000.0, 36 months,19.05,293.46,D,D4,HDSmith,10+ years,RENT,103000.0,Not Verified,Sep-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1505885,credit_card,Credit card refinancing,103xx,NY,4.04,0.0,Jan-2005,0.0,5.0,0.0,8462.0,97.3,6.0,f,0.0,0.0,10405.2071911,10405.21,8000.0,2405.21,0.0,0.0,0.0,Jan-2015,2500.66,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,10963.0,8700.0
46643401,49791220,28000.0,28000.0,28000.0, 60 months,16.55,689.12,D,D2,Associate ,8 years,RENT,85000.0,Verified,May-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46643401,other,Other,220xx,VA,2.74,0.0,Apr-2005,0.0,7.0,0.0,7133.0,22.6,13.0,w,0.0,0.0,28551.14,28551.14,28000.0,551.14,0.0,0.0,0.0,Jun-2015,28602.63,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,7133.0,31500.0
6522159,8074123,6000.0,6000.0,6000.0, 36 months,12.35,200.3,B,B4,Sprint,10+ years,MORTGAGE,60000.0,Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6522159,major_purchase,Major purchase,782xx,TX,4.88,0.0,Mar-2002,1.0,2.0,0.0,13465.0,99.0,15.0,w,0.0,0.0,6894.37,6894.37,6000.0,894.37,0.0,0.0,0.0,Feb-2015,3489.27,Feb-2015,0.0,INDIVIDUAL,0.0,0.0,144606.0,13604.0
7370140,9032116,28000.0,28000.0,28000.0, 60 months,16.2,683.89,C,C4,DESIGNER,10+ years,RENT,119000.0,Verified,Nov-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=7370140,debt_consolidation,Debt consolidation,112xx,NY,15.65,0.0,Aug-1993,0.0,8.0,0.0,41016.0,70.7,19.0,f,0.0,0.0,32880.6824266,32880.68,28000.0,4880.68,0.0,0.0,0.0,Jan-2015,23890.33,Jan-2015,0.0,INDIVIDUAL,0.0,0.0,49151.0,58000.0
1825388,2127625,3000.0,3000.0,3000.0, 36 months,16.29,105.91,C,C4,Affinty Medical Center,2 years,OWN,50000.0,Not Verified,Nov-2012,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1825388,medical,Medical loan,447xx,OH,12.41,0.0,Jan-1991,2.0,10.0,0.0,15718.0,83.2,24.0,f,0.0,0.0,3300.09,3300.09,3000.0,300.09,0.0,0.0,0.0,Jul-2013,2560.75,Jul-2013,0.0,INDIVIDUAL,0.0,0.0,15718.0,18900.0
16442144,18524627,8000.0,8000.0,8000.0, 36 months,13.35,270.91,C,C2,e4,5 years,MORTGAGE,50000.0,Verified,May-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=16442144,debt_consolidation,Debt consolidation,236xx,VA,17.81,3.0,Jul-2007,1.0,10.0,0.0,4211.0,24.9,13.0,w,0.0,0.0,8818.75,8818.75,8000.0,818.75,0.0,0.0,0.0,Mar-2015,6380.56,Jun-2015,0.0,INDIVIDUAL,0.0,0.0,178378.0,16900.0
15420451,17492886,7925.0,7925.0,7925.0, 36 months,15.61,277.1,C,C5,Nurse Aide,8 years,RENT,40000.0,Source Verified,May-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=15420451,credit_card,Credit card refinancing,917xx,CA,21.15,0.0,Oct-1996,2.0,7.0,1.0,2717.0,50.3,14.0,w,0.0,0.0,9300.35,9300.35,7925.0,1375.35,0.0,0.0,0.0,Sep-2015,5143.85,Sep-2015,0.0,INDIVIDUAL,0.0,0.0,33338.0,5400.0
27030334,29523382,10500.0,10500.0,10500.0, 36 months,13.98,358.77,C,C3,operator,6 years,MORTGAGE,65000.0,Not Verified,Sep-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=27030334,vacation,Vacation,070xx,NJ,14.74,0.0,Mar-2000,0.0,8.0,0.0,30057.0,67.2,32.0,f,0.0,0.0,11654.09,11654.09,10500.0,1154.09,0.0,0.0,0.0,Jul-2015,8350.16,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,221920.0,44700.0
17644702,19777189,25000.0,25000.0,25000.0, 60 months,11.67,551.96,B,B4,mechanic,9 years,MORTGAGE,63000.0,Source Verified,Jun-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17644702,major_purchase,Major purchase,360xx,AL,5.92,0.0,Sep-2002,0.0,6.0,0.0,21.0,0.2,25.0,w,0.0,0.0,27675.76,27675.76,25000.0,2675.76,0.0,0.0,0.0,Dec-2015,4292.44,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,15638.0,13100.0
10142017,11993285,15000.0,15000.0,15000.0, 36 months,7.9,469.36,A,A4,Admin Assistant,10+ years,MORTGAGE,62000.0,Not Verified,Jan-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10142017,debt_consolidation,Debt Consolidation Loan,136xx,NY,19.74,0.0,Apr-1982,0.0,24.0,0.0,14239.0,29.1,39.0,f,0.0,0.0,15380.1303395,15380.13,15000.0,380.13,0.0,0.0,0.0,May-2014,13972.84,Dec-2015,0.0,INDIVIDUAL,0.0,300.0,137317.0,49000.0
5946849,7419307,10000.0,10000.0,9975.0, 36 months,12.35,333.82,B,B4,xpedx,8 years,OWN,34000.0,Not Verified,Aug-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5946849,debt_consolidation,debt consolidation,989xx,WA,18.92,0.0,Jan-2001,2.0,10.0,0.0,8900.0,30.8,23.0,f,0.0,0.0,11622.7316917,11593.68,10000.0,1622.73,0.0,0.0,0.0,Apr-2015,5281.35,Apr-2015,0.0,INDIVIDUAL,0.0,118.0,17559.0,28900.0
60822030,64863819,23800.0,23800.0,23800.0, 60 months,11.53,523.79,B,B5,Document Control Manager,8 years,MORTGAGE,118000.0,Not Verified,Oct-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=60822030,debt_consolidation,Debt consolidation,113xx,NY,5.85,0.0,Aug-2000,1.0,29.0,0.0,32798.0,22.7,65.0,w,0.0,0.0,23967.7,23967.7,23800.0,167.7,0.0,0.0,0.0,Nov-2015,23998.19,Sep-2015,0.0,INDIVIDUAL,0.0,0.0,640543.0,140000.0
42915897,45912704,5600.0,5600.0,5600.0, 36 months,14.65,193.17,C,C5,bus driver,4 years,MORTGAGE,36000.0,Verified,Mar-2015,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=42915897,debt_consolidation,Debt consolidation,786xx,TX,19.9,0.0,Oct-2002,1.0,13.0,1.0,5405.0,41.9,27.0,f,0.0,0.0,5829.95,5829.95,5600.0,229.95,0.0,0.0,0.0,Jun-2015,5448.17,Jun-2015,0.0,INDIVIDUAL,0.0,0.0,11536.0,12900.0
3198943,3931940,18000.0,18000.0,18000.0, 36 months,11.14,590.5,B,B2,Flat Branch Pub,10+ years,MORTGAGE,56000.0,Verified,Feb-2013,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3198943,credit_card,Credit Card Consolidation,652xx,MO,20.54,0.0,Dec-1996,1.0,11.0,0.0,38351.0,49.5,23.0,f,0.0,0.0,19967.9442509,19967.94,18000.0,1967.94,0.0,0.0,0.0,Apr-2014,12292.04,Jan-2016,0.0,INDIVIDUAL,0.0,0.0,149409.0,77500.0
11295686,13207859,5500.0,5500.0,5500.0, 36 months,10.99,180.04,B,B2,Banquet Captain,10+ years,RENT,45000.0,Not Verified,Feb-2014,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11295686,other,Other,907xx,CA,13.28,4.0,Aug-2006,0.0,8.0,0.0,7429.0,63.3,12.0,w,0.0,0.0,5902.69,5902.69,5499.99,402.7,0.0,0.0,0.0,Sep-2015,161.97,Sep-2015,0.0,INDIVIDUAL,0.0,0.0,7642.0,9800.0
